N,a [mm],d [mm],my_theta [deg],p [mm],Freq [MHz],L [uH],R [¦¸],Q
4,86,1.2,65,0.4,6.78,2.880134205,1.034934167,118.5521849
4,86,1.2,65,0.6,6.78,2.734942807,0.880584618,132.3081864
4,86,1.2,65,0.8,6.78,2.601777191,0.774500905,143.1059643
4,86,1.2,65,1,6.78,2.495824775,0.71038969,149.6673275
4,86,1.2,65,1.2,6.78,2.403182056,0.659948288,155.1266195
4,86,1.4,65,0.4,6.78,2.738352556,0.924592067,126.167867
4,86,1.4,65,0.6,6.78,2.598741605,0.782666886,141.4476388
4,86,1.4,65,0.8,6.78,2.483904431,0.684307903,154.6296914
4,86,1.4,65,1,6.78,2.386339327,0.637509194,159.4613028
4,86,1.4,65,1.2,6.78,2.297110496,0.609253802,160.6176253
4,86,1.6,65,0.4,6.78,2.611401117,0.832584189,133.6149301
4,86,1.6,65,0.6,6.78,2.483901994,0.732288862,144.4979181
4,86,1.6,65,0.8,6.78,2.374370359,0.634590685,159.3911966
4,86,1.6,65,1,6.78,2.282886303,0.590121703,164.7981218
4,86,1.6,65,1.2,6.78,2.202819653,0.536041439,175.0612966
4,86,1.8,65,0.4,6.78,2.492312176,0.784124154,135.4026517
4,86,1.8,65,0.6,6.78,2.373881016,0.64189934,157.5438958
4,86,1.8,65,0.8,6.78,2.269999806,0.571687658,169.1517774
4,86,1.8,65,1,6.78,2.186110716,0.536908032,173.4529994
4,86,1.8,65,1.2,6.78,2.112066433,0.49725483,180.9414749
4,86,0.8,85,0.4,6.78,3.034617602,1.341905146,96.33668909
4,86,0.8,85,0.6,6.78,2.858775587,1.108092795,109.9039992
4,86,0.8,85,0.8,6.78,2.735560487,0.988597483,117.878984
4,86,0.8,85,1,6.78,2.605900211,0.898321473,123.5764065
4,86,0.8,85,1.2,6.78,2.504048039,0.810412298,131.6273675
4,86,1,85,0.4,6.78,2.884984687,1.159413373,106.0021732
4,86,1,85,0.6,6.78,2.717253281,1.004307343,115.258522
4,86,1,85,0.8,6.78,2.592132931,0.857576316,128.7638796
4,86,1,85,1,6.78,2.485608283,0.753407658,140.5439708
4,86,1,85,1.2,6.78,2.391251813,0.733566328,138.8658593
4,86,1.2,85,0.4,6.78,2.741336282,1.024794083,113.9554938
4,86,1.2,85,0.6,6.78,2.585516915,0.855566889,128.7368793
4,86,1.2,85,0.8,6.78,2.473303497,0.772497916,136.3922385
4,86,1.2,85,1,6.78,2.372928305,0.703588933,143.6730063
4,86,1.2,85,1.2,6.78,2.28663364,0.643951003,151.270181
4,86,1.4,85,0.4,6.78,2.611847691,0.921907376,120.6896756
4,86,1.4,85,0.6,6.78,2.467858547,0.794587571,132.3085951
4,86,1.4,85,0.8,6.78,2.360693837,0.684860605,146.8409019
4,86,1.4,85,1,6.78,2.264984776,0.638537672,151.1083019
4,86,1.4,85,1.2,6.78,2.188119647,0.597221452,156.0792712
4,86,1.6,85,0.4,6.78,2.479586842,0.816298548,129.401664
4,86,1.6,85,0.6,6.78,2.349643674,0.700756909,142.8381379
4,86,1.6,85,0.8,6.78,2.262899275,0.63639235,151.4780951
4,86,1.6,85,1,6.78,2.173414301,0.585209811,158.2123874
4,86,1.6,85,1.2,6.78,2.097532484,0.536402722,166.5816979
4,86,1.8,85,0.4,6.78,2.366704012,0.758139619,132.985508
4,86,1.8,85,0.6,6.78,2.253868143,0.661115788,145.2314049
4,86,1.8,85,0.8,6.78,2.158613095,0.56802189,161.8897294
4,86,1.8,85,1,6.78,2.079873105,0.524068137,169.0669219
4,86,1.8,85,1.2,6.78,2.009028282,0.496773299,172.2809937
4,88,0.8,5,0.4,6.78,3.95424948,1.902879103,88.52428579
4,88,0.8,5,0.6,6.78,3.673460935,1.554771758,100.6510581
4,88,0.8,5,0.8,6.78,3.465901408,1.374094649,107.4506676
4,88,0.8,5,1,6.78,3.309034188,1.225869356,114.9917353
4,88,0.8,5,1.2,6.78,3.169858549,1.120712994,120.491119
4,88,1,5,0.4,6.78,3.736441734,1.65662964,96.08206958
4,88,1,5,0.6,6.78,3.490225365,1.380875694,107.6734051
4,88,1,5,0.8,6.78,3.301769297,1.200831594,117.1316285
4,88,1,5,1,6.78,3.151745623,1.074646703,124.9381325
4,88,1,5,1.2,6.78,3.019681761,1.008826238,127.5129723
4,88,1.2,5,0.4,6.78,3.547987177,1.483984104,101.8503099
4,88,1.2,5,0.6,6.78,3.318143712,1.216740583,116.1734161
4,88,1.2,5,0.8,6.78,3.143295979,1.069636222,125.1868575
4,88,1.2,5,1,6.78,3.005348423,0.973752364,131.4788407
4,88,1.2,5,1.2,6.78,2.885423786,0.878146867,139.9754956
4,88,1.4,5,0.4,6.78,3.365618947,1.350161703,106.191247
4,88,1.4,5,0.6,6.78,3.15280623,1.112742207,120.7013926
4,88,1.4,5,0.8,6.78,2.996498833,0.982686949,129.8998014
4,88,1.4,5,1,6.78,2.870559829,0.870105113,140.5414547
4,88,1.4,5,1.2,6.78,2.756312522,0.804598683,145.9347449
4,88,1.6,5,0.4,6.78,3.206359315,1.239892025,110.1635405
4,88,1.6,5,0.6,6.78,3.001822853,0.982129509,130.2044604
4,88,1.6,5,0.8,6.78,2.85989712,0.86503702,140.8397607
4,88,1.6,5,1,6.78,2.743308688,0.782967494,149.2589936
4,88,1.6,5,1.2,6.78,2.637218072,0.726183349,154.7067699
4,88,0.8,25,0.4,6.78,3.718665435,1.569554068,100.9300267
4,88,0.8,25,0.6,6.78,3.473278509,1.346336201,109.8994826
4,88,0.8,25,0.8,6.78,3.299620307,1.189017284,118.2184776
4,88,0.8,25,1,6.78,3.147915603,1.089235733,123.1149413
4,88,0.8,25,1.2,6.78,3.021042443,0.996200451,129.1872505
4,88,1,25,0.4,6.78,3.529379963,1.418737936,105.9755786
4,88,1,25,0.6,6.78,3.302664321,1.164198696,120.850065
4,88,1,25,0.8,6.78,3.139115089,1.041577005,128.3882908
4,88,1,25,1,6.78,2.998770702,0.954867035,133.7857695
4,88,1,25,1.2,6.78,2.881684176,0.879457361,139.5857729
4,88,1.2,25,0.4,6.78,3.346398184,1.288543654,110.633854
4,88,1.2,25,0.6,6.78,3.145249469,1.054781391,127.0288015
4,88,1.2,25,0.8,6.78,2.992495627,0.936575788,136.1131737
4,88,1.2,25,1,6.78,2.865851822,0.867275643,140.7687144
4,88,1.2,25,1.2,6.78,2.754950249,0.800092332,146.6841587
4,88,1.4,25,0.4,6.78,3.182493965,1.15373222,117.5092704
4,88,1.4,25,0.6,6.78,2.992321826,0.935323255,136.287533
4,88,1.4,25,0.8,6.78,2.854727698,0.811702019,149.8227018
4,88,1.4,25,1,6.78,2.739127171,0.757715278,153.9982246
4,88,1.4,25,1.2,6.78,2.63639999,0.691977354,162.3039099
4,88,1.6,25,0.4,6.78,3.021118476,0.997605579,129.0085368
4,88,1.6,25,0.6,6.78,2.860363498,0.88348936,137.9207042
4,88,1.6,25,0.8,6.78,2.71957581,0.717765154,161.4092284
4,88,1.6,25,1,6.78,2.62038027,0.693788675,160.8965295
4,88,1.6,25,1.2,6.78,2.524447247,0.647575954,166.0676911
4,88,0.8,45,0.4,6.78,3.520664643,1.470525536,101.9909532
4,88,0.8,45,0.6,6.78,3.292074975,1.206795268,116.2105833
4,88,0.8,45,0.8,6.78,3.12830428,1.100798,121.0628571
4,88,0.8,45,1,6.78,2.989822275,0.978483498,130.1671601
4,88,0.8,45,1.2,6.78,2.873214649,0.928025813,131.8917339
4,88,1,45,0.4,6.78,3.351512664,1.338121338,106.6976688
4,88,1,45,0.6,6.78,3.13199935,1.08209064,123.30128
4,88,1,45,0.8,6.78,2.975330675,0.932208031,135.9665137
4,88,1,45,1,6.78,2.852016345,0.86139668,141.0452219
4,88,1,45,1.2,6.78,2.743456144,0.810073485,144.2723703
4,88,1.2,45,0.4,6.78,3.163218222,1.153863373,116.784264
4,88,1.2,45,0.6,6.78,2.980071508,0.937715359,135.3833381
4,88,1.2,45,0.8,6.78,2.840834124,0.847451866,142.8040084
4,88,1.2,45,1,6.78,2.724794845,0.783848997,148.084964
4,88,1.2,45,1.2,6.78,2.621201271,0.732522039,152.436594
4,88,1.4,45,0.4,6.78,3.013479055,1.044005502,122.963142
4,88,1.4,45,0.6,6.78,2.838513677,0.85452664,141.5060301
4,88,1.4,45,0.8,6.78,2.711104971,0.780485984,147.9758308
4,88,1.4,45,1,6.78,2.605222654,0.714175578,155.399427
4,88,1.4,45,1.2,6.78,2.511173078,0.635230949,168.4048363
4,88,1.6,45,0.4,6.78,2.865095855,0.936242589,130.3647948
4,88,1.6,45,0.6,6.78,2.715616889,0.798834259,144.8176117
4,88,1.6,45,0.8,6.78,2.593805942,0.718308786,153.8281668
4,88,1.6,45,1,6.78,2.493323977,0.630011219,168.5931763
4,88,1.6,45,1.2,6.78,2.403482606,0.595411364,171.9623717
4,88,0.8,65,0.4,6.78,3.327427129,1.378483922,102.8291889
4,88,0.8,65,0.6,6.78,3.141960031,1.19763694,111.7596506
4,88,0.8,65,0.8,6.78,2.973747208,1.006726431,125.8351985
4,88,0.8,65,1,6.78,2.841633983,0.921626357,131.3478033
4,88,0.8,65,1.2,6.78,2.732379727,0.874363334,133.1247115
4,88,1,65,0.4,6.78,3.155856647,1.212671503,110.8622421
4,88,1,65,0.6,6.78,2.981157606,1.035647376,122.6260078
4,88,1,65,0.8,6.78,2.834635858,0.90498737,133.4333288
4,88,1,65,1,6.78,2.707631857,0.82105732,140.4836233
4,88,1,65,1.2,6.78,2.608253418,0.76319737,145.5869615
4,88,1.2,65,0.4,6.78,3.005809692,1.076384541,118.9607218
4,88,1.2,65,0.6,6.78,2.8390949,0.923102462,131.0205935
4,88,1.2,65,0.8,6.78,2.700660179,0.782549492,147.017045
4,88,1.2,65,1,6.78,2.590282167,0.724105468,152.3894181
4,88,1.2,65,1.2,6.78,2.496476337,0.675161507,157.5176929
4,88,1.4,65,0.4,6.78,2.852838832,0.965704964,125.8468461
4,88,1.4,65,0.6,6.78,2.69647573,0.790028626,145.3996128
4,88,1.4,65,0.8,6.78,2.582457673,0.725046435,151.7319198
4,88,1.4,65,1,6.78,2.478812324,0.668727582,157.9079417
4,88,1.4,65,1.2,6.78,2.388828525,0.614047697,165.7266805
4,88,1.6,65,0.4,6.78,2.720317621,0.881037108,131.5330759
4,88,1.6,65,0.6,6.78,2.584136642,0.759644648,144.9154046
4,88,1.6,65,0.8,6.78,2.46659445,0.664414897,158.1495466
4,88,1.6,65,1,6.78,2.372359381,0.603661093,167.4159594
4,88,1.6,65,1.2,6.78,2.291754711,0.548969704,177.8399459
4,88,0.8,85,0.4,6.78,3.175899774,1.440092661,93.94764831
4,88,0.8,85,0.6,6.78,2.953915877,1.185348534,106.1601732
4,88,0.8,85,0.8,6.78,2.845447514,0.992178012,122.1716793
4,88,0.8,85,1,6.78,2.71439741,0.943511575,122.5563341
4,88,0.8,85,1.2,6.78,2.596327322,0.862720679,128.20318
4,88,1,85,0.4,6.78,2.986941477,1.222692506,104.0684354
4,88,1,85,0.6,6.78,2.823795405,0.99607825,120.7672931
4,88,1,85,0.8,6.78,2.696626394,0.881876974,130.2633792
4,88,1,85,1,6.78,2.577565224,0.820566252,133.8152391
4,88,1,85,1.2,6.78,2.479584919,0.762513543,138.5290918
4,88,1.2,85,0.4,6.78,2.835095476,1.016042509,118.8681142
4,88,1.2,85,0.6,6.78,2.69402117,0.915748155,125.3240767
4,88,1.2,85,0.8,6.78,2.566000993,0.804376588,135.8960897
4,88,1.2,85,1,6.78,2.467285907,0.708132962,148.4274512
4,88,1.2,85,1.2,6.78,2.372978247,0.68115788,148.4073923
4,88,1.4,85,0.4,6.78,2.706545502,0.928339151,124.199037
4,88,1.4,85,0.6,6.78,2.566273476,0.807334752,135.4125293
4,88,1.4,85,0.8,6.78,2.445797058,0.711789178,146.3789406
4,88,1.4,85,1,6.78,2.357733764,0.655173761,153.3020028
4,88,1.4,85,1.2,6.78,2.274769471,0.60555744,160.0263902
4,88,1.6,85,0.4,6.78,2.574968218,0.809855551,135.4483977
4,88,1.6,85,0.6,6.78,2.448585761,0.731280205,142.6399127
4,88,1.6,85,0.8,6.78,2.344936787,0.663933721,150.4582392
4,88,1.6,85,1,6.78,2.257240304,0.58906947,163.2378415
