N,a [mm],d [mm],my_theta [deg],p [mm],Rdc[¦¸],Ldc[uH],¦Ä/h,L [uH],R [¦¸],Q
4.0000 ,82.0000 ,1.4000 ,45.0000 ,0.6000 ,0.2085 ,2.9425 ,0.3578 ,2.5202 ,0.7522 ,142.7275 
4.0000 ,82.0000 ,1.4000 ,45.0000 ,0.8000 ,0.2068 ,2.8641 ,0.3578 ,2.4100 ,0.6889 ,149.0352 
4.0000 ,82.0000 ,1.4000 ,45.0000 ,1.0000 ,0.2052 ,2.7877 ,0.3578 ,2.3147 ,0.6253 ,157.6869 
4.0000 ,82.0000 ,1.4000 ,45.0000 ,1.2000 ,0.2035 ,2.7133 ,0.3578 ,2.2282 ,0.5894 ,161.0402 
4.0000 ,82.0000 ,1.6000 ,45.0000 ,0.4000 ,0.1824 ,2.9425 ,0.3578 ,2.5320 ,0.8108 ,133.0382 
4.0000 ,82.0000 ,1.6000 ,45.0000 ,0.6000 ,0.1810 ,2.8641 ,0.3578 ,2.4005 ,0.6899 ,148.2260 
4.0000 ,82.0000 ,1.6000 ,45.0000 ,0.8000 ,0.1795 ,2.7877 ,0.3578 ,2.2977 ,0.6169 ,158.6631 
4.0000 ,82.0000 ,1.6000 ,45.0000 ,1.0000 ,0.1781 ,2.7133 ,0.3578 ,2.2116 ,0.5620 ,167.6508 
4.0000 ,82.0000 ,1.6000 ,45.0000 ,1.2000 ,0.1766 ,2.6409 ,0.3578 ,2.1320 ,0.5268 ,172.4115 
4.0000 ,82.0000 ,1.8000 ,45.0000 ,0.4000 ,0.1609 ,2.8641 ,0.3578 ,2.4130 ,0.7513 ,136.8262 
4.0000 ,82.0000 ,1.8000 ,45.0000 ,0.6000 ,0.1596 ,2.7877 ,0.3578 ,2.2901 ,0.6334 ,154.0313 
4.0000 ,82.0000 ,1.8000 ,45.0000 ,0.8000 ,0.1583 ,2.7133 ,0.3578 ,2.1968 ,0.5595 ,167.2694 
4.0000 ,82.0000 ,1.8000 ,45.0000 ,1.0000 ,0.1570 ,2.6409 ,0.3578 ,2.1157 ,0.5099 ,176.7588 
4.0000 ,82.0000 ,1.8000 ,45.0000 ,1.2000 ,0.1557 ,2.5704 ,0.3578 ,2.0415 ,0.4804 ,181.0498 
4.0000 ,82.0000 ,0.8000 ,65.0000 ,0.4000 ,0.3763 ,3.2787 ,0.3578 ,2.9862 ,1.2281 ,103.5805 
4.0000 ,82.0000 ,0.8000 ,65.0000 ,0.6000 ,0.3734 ,3.1911 ,0.3578 ,2.7946 ,0.9944 ,119.7274 
4.0000 ,82.0000 ,0.8000 ,65.0000 ,0.8000 ,0.3706 ,3.1060 ,0.3578 ,2.6579 ,0.8762 ,129.2198 
4.0000 ,82.0000 ,0.8000 ,65.0000 ,1.0000 ,0.3677 ,3.0231 ,0.3578 ,2.5437 ,0.8192 ,132.2710 
4.0000 ,82.0000 ,0.8000 ,65.0000 ,1.2000 ,0.3648 ,2.9425 ,0.3578 ,2.4461 ,0.7749 ,134.4799 
4.0000 ,82.0000 ,1.0000 ,65.0000 ,0.4000 ,0.2988 ,3.1911 ,0.3578 ,2.7987 ,1.0230 ,116.5400 
4.0000 ,82.0000 ,1.0000 ,65.0000 ,0.6000 ,0.2964 ,3.1060 ,0.3578 ,2.6512 ,0.8929 ,126.4904 
4.0000 ,82.0000 ,1.0000 ,65.0000 ,0.8000 ,0.2941 ,3.0231 ,0.3578 ,2.5278 ,0.7742 ,139.0926 
4.0000 ,82.0000 ,1.0000 ,65.0000 ,1.0000 ,0.2918 ,2.9425 ,0.3578 ,2.4226 ,0.7161 ,144.1198 
4.0000 ,82.0000 ,1.0000 ,65.0000 ,1.2000 ,0.2895 ,2.8641 ,0.3578 ,2.3291 ,0.6818 ,145.5377 
4.0000 ,82.0000 ,1.2000 ,65.0000 ,0.4000 ,0.2470 ,3.1060 ,0.3578 ,2.6643 ,0.9112 ,124.5548 
4.0000 ,82.0000 ,1.2000 ,65.0000 ,0.6000 ,0.2451 ,3.0231 ,0.3578 ,2.5180 ,0.7776 ,137.9465 
4.0000 ,82.0000 ,1.2000 ,65.0000 ,0.8000 ,0.2432 ,2.9425 ,0.3578 ,2.4069 ,0.7128 ,143.8458 
4.0000 ,82.0000 ,1.2000 ,65.0000 ,1.0000 ,0.2413 ,2.8641 ,0.3578 ,2.3105 ,0.6538 ,150.5410 
4.0000 ,82.0000 ,1.2000 ,65.0000 ,1.2000 ,0.2394 ,2.7877 ,0.3578 ,2.2236 ,0.6017 ,157.4442 
4.0000 ,82.0000 ,1.4000 ,65.0000 ,0.4000 ,0.2101 ,3.0231 ,0.3578 ,2.5256 ,0.8236 ,130.6399 
4.0000 ,82.0000 ,1.4000 ,65.0000 ,0.6000 ,0.2085 ,2.9425 ,0.3578 ,2.4014 ,0.7258 ,140.9401 
4.0000 ,82.0000 ,1.4000 ,65.0000 ,0.8000 ,0.2068 ,2.8641 ,0.3578 ,2.2932 ,0.6492 ,150.4803 
4.0000 ,82.0000 ,1.4000 ,65.0000 ,1.0000 ,0.2052 ,2.7877 ,0.3578 ,2.2043 ,0.5851 ,160.4819 
4.0000 ,82.0000 ,1.4000 ,65.0000 ,1.2000 ,0.2035 ,2.7133 ,0.3578 ,2.1254 ,0.5479 ,165.2668 
4.0000 ,82.0000 ,1.6000 ,65.0000 ,0.4000 ,0.1824 ,2.9425 ,0.3578 ,2.4060 ,0.7577 ,135.2787 
4.0000 ,82.0000 ,1.6000 ,65.0000 ,0.6000 ,0.1810 ,2.8641 ,0.3578 ,2.2838 ,0.6552 ,148.4895 
4.0000 ,82.0000 ,1.6000 ,65.0000 ,0.8000 ,0.1795 ,2.7877 ,0.3578 ,2.1899 ,0.5858 ,159.2490 
4.0000 ,82.0000 ,1.6000 ,65.0000 ,1.0000 ,0.1781 ,2.7133 ,0.3578 ,2.1069 ,0.5457 ,164.4861 
4.0000 ,82.0000 ,1.6000 ,65.0000 ,1.2000 ,0.1766 ,2.6409 ,0.3578 ,2.0340 ,0.4997 ,173.3972 
4.0000 ,82.0000 ,1.8000 ,65.0000 ,0.4000 ,0.1609 ,2.8641 ,0.3578 ,2.2898 ,0.7131 ,136.7908 
4.0000 ,82.0000 ,1.8000 ,65.0000 ,0.6000 ,0.1596 ,2.7877 ,0.3578 ,2.1843 ,0.5820 ,159.8778 
4.0000 ,82.0000 ,1.8000 ,65.0000 ,0.8000 ,0.1583 ,2.7133 ,0.3578 ,2.0928 ,0.5360 ,166.3125 
4.0000 ,82.0000 ,1.8000 ,65.0000 ,1.0000 ,0.1570 ,2.6409 ,0.3578 ,2.0139 ,0.4943 ,173.5777 
4.0000 ,82.0000 ,1.8000 ,65.0000 ,1.2000 ,0.1557 ,2.5704 ,0.3578 ,1.9484 ,0.4494 ,184.6802 
4.0000 ,82.0000 ,0.8000 ,85.0000 ,0.4000 ,0.3763 ,3.2787 ,0.3578 ,2.8271 ,1.2191 ,98.7912 
4.0000 ,82.0000 ,0.8000 ,85.0000 ,0.6000 ,0.3734 ,3.1911 ,0.3578 ,2.6541 ,0.9896 ,114.2489 
4.0000 ,82.0000 ,0.8000 ,85.0000 ,0.8000 ,0.3706 ,3.1060 ,0.3578 ,2.5249 ,0.9058 ,118.7432 
4.0000 ,82.0000 ,0.8000 ,85.0000 ,1.0000 ,0.3677 ,3.0231 ,0.3578 ,2.4160 ,0.8158 ,126.1549 
4.0000 ,82.0000 ,0.8000 ,85.0000 ,1.2000 ,0.3648 ,2.9425 ,0.3578 ,2.3261 ,0.7688 ,128.8963 
4.0000 ,82.0000 ,1.0000 ,85.0000 ,0.4000 ,0.2988 ,3.1911 ,0.3578 ,2.6593 ,1.0018 ,113.0878 
4.0000 ,82.0000 ,1.0000 ,85.0000 ,0.6000 ,0.2964 ,3.1060 ,0.3578 ,2.5219 ,0.8817 ,121.8505 
4.0000 ,82.0000 ,1.0000 ,85.0000 ,0.8000 ,0.2941 ,3.0231 ,0.3578 ,2.4013 ,0.7830 ,130.6535 
4.0000 ,82.0000 ,1.0000 ,85.0000 ,1.0000 ,0.2918 ,2.9425 ,0.3578 ,2.3016 ,0.7168 ,136.7860 
4.0000 ,82.0000 ,1.0000 ,85.0000 ,1.2000 ,0.2895 ,2.8641 ,0.3578 ,2.2139 ,0.6746 ,139.8061 
4.0000 ,82.0000 ,1.2000 ,85.0000 ,0.4000 ,0.2470 ,3.1060 ,0.3578 ,2.5218 ,0.9083 ,118.2799 
4.0000 ,82.0000 ,1.2000 ,85.0000 ,0.6000 ,0.2451 ,3.0231 ,0.3578 ,2.3911 ,0.7988 ,127.5191 
4.0000 ,82.0000 ,1.2000 ,85.0000 ,0.8000 ,0.2432 ,2.9425 ,0.3578 ,2.2875 ,0.6898 ,141.2613 
4.0000 ,82.0000 ,1.2000 ,85.0000 ,1.0000 ,0.2413 ,2.8641 ,0.3578 ,2.1989 ,0.6266 ,149.4957 
4.0000 ,82.0000 ,1.2000 ,85.0000 ,1.2000 ,0.2394 ,2.7877 ,0.3578 ,2.1156 ,0.6030 ,149.4503 
4.0000 ,82.0000 ,1.4000 ,85.0000 ,0.4000 ,0.2101 ,3.0231 ,0.3578 ,2.3950 ,0.7794 ,130.9084 
4.0000 ,82.0000 ,1.4000 ,85.0000 ,0.6000 ,0.2085 ,2.9425 ,0.3578 ,2.2770 ,0.6915 ,140.2767 
4.0000 ,82.0000 ,1.4000 ,85.0000 ,0.8000 ,0.2068 ,2.8641 ,0.3578 ,2.1828 ,0.6227 ,149.3254 
4.0000 ,82.0000 ,1.4000 ,85.0000 ,1.0000 ,0.2052 ,2.7877 ,0.3578 ,2.0935 ,0.5836 ,152.8081 
4.0000 ,82.0000 ,1.4000 ,85.0000 ,1.2000 ,0.2035 ,2.7133 ,0.3578 ,2.0241 ,0.5220 ,165.1682 
4.0000 ,82.0000 ,1.6000 ,85.0000 ,0.4000 ,0.1824 ,2.9425 ,0.3578 ,2.2802 ,0.7601 ,127.7973 
4.0000 ,82.0000 ,1.6000 ,85.0000 ,0.6000 ,0.1810 ,2.8641 ,0.3578 ,2.1720 ,0.6503 ,142.2774 
4.0000 ,82.0000 ,1.6000 ,85.0000 ,0.8000 ,0.1795 ,2.7877 ,0.3578 ,2.0825 ,0.5886 ,150.7196 
4.0000 ,82.0000 ,1.6000 ,85.0000 ,1.0000 ,0.1781 ,2.7133 ,0.3578 ,2.0024 ,0.5397 ,158.0639 
4.0000 ,82.0000 ,1.6000 ,85.0000 ,1.2000 ,0.1766 ,2.6409 ,0.3578 ,1.9347 ,0.4955 ,166.3273 
4.0000 ,82.0000 ,1.8000 ,85.0000 ,0.4000 ,0.1609 ,2.8641 ,0.3578 ,2.1739 ,0.6795 ,136.2806 
4.0000 ,82.0000 ,1.8000 ,85.0000 ,0.6000 ,0.1596 ,2.7877 ,0.3578 ,2.0755 ,0.5795 ,152.5701 
4.0000 ,82.0000 ,1.8000 ,85.0000 ,0.8000 ,0.1583 ,2.7133 ,0.3578 ,1.9915 ,0.5328 ,159.2202 
4.0000 ,82.0000 ,1.8000 ,85.0000 ,1.0000 ,0.1570 ,2.6409 ,0.3578 ,1.9170 ,0.4886 ,167.1554 
4.0000 ,82.0000 ,1.8000 ,85.0000 ,1.2000 ,0.1557 ,2.5704 ,0.3578 ,1.8524 ,0.4647 ,169.8270 
4.0000 ,84.0000 ,0.8000 ,5.0000 ,0.4000 ,0.3859 ,3.3716 ,0.3578 ,3.6316 ,1.6365 ,94.5324 
4.0000 ,84.0000 ,0.8000 ,5.0000 ,0.6000 ,0.3830 ,3.2837 ,0.3578 ,3.3903 ,1.3632 ,105.9460 
4.0000 ,84.0000 ,0.8000 ,5.0000 ,0.8000 ,0.3802 ,3.1982 ,0.3578 ,3.2096 ,1.2385 ,110.4030 
4.0000 ,84.0000 ,0.8000 ,5.0000 ,1.0000 ,0.3773 ,3.1149 ,0.3578 ,3.0691 ,1.3011 ,100.4869 
4.0000 ,84.0000 ,0.8000 ,5.0000 ,1.2000 ,0.3744 ,3.0338 ,0.3578 ,2.9336 ,1.0372 ,120.4819 
4.0000 ,84.0000 ,1.0000 ,5.0000 ,0.4000 ,0.3064 ,3.2837 ,0.3578 ,3.4390 ,1.4746 ,99.3533 
4.0000 ,84.0000 ,1.0000 ,5.0000 ,0.6000 ,0.3041 ,3.1982 ,0.3578 ,3.2124 ,1.2050 ,113.5651 
4.0000 ,84.0000 ,1.0000 ,5.0000 ,0.8000 ,0.3018 ,3.1149 ,0.3578 ,3.0537 ,1.0587 ,122.8676 
4.0000 ,84.0000 ,1.0000 ,5.0000 ,1.0000 ,0.2995 ,3.0338 ,0.3578 ,2.9161 ,1.0011 ,124.0866 
4.0000 ,84.0000 ,1.0000 ,5.0000 ,1.2000 ,0.2972 ,2.9548 ,0.3578 ,2.7948 ,0.9132 ,130.3724 
4.0000 ,84.0000 ,1.2000 ,5.0000 ,0.4000 ,0.2534 ,3.1982 ,0.3578 ,3.2597 ,1.3567 ,102.3522 
4.0000 ,84.0000 ,1.2000 ,5.0000 ,0.6000 ,0.2515 ,3.1149 ,0.3578 ,3.0525 ,1.0882 ,119.5013 
4.0000 ,84.0000 ,1.2000 ,5.0000 ,0.8000 ,0.2496 ,3.0338 ,0.3578 ,2.9011 ,0.9417 ,131.2359 
4.0000 ,84.0000 ,1.2000 ,5.0000 ,1.0000 ,0.2477 ,2.9548 ,0.3578 ,2.7784 ,0.8824 ,134.1325 
4.0000 ,84.0000 ,1.2000 ,5.0000 ,1.2000 ,0.2458 ,2.8778 ,0.3578 ,2.6661 ,0.8162 ,139.1463 
4.0000 ,84.0000 ,1.4000 ,5.0000 ,0.4000 ,0.2156 ,3.1149 ,0.3578 ,3.0897 ,1.2108 ,108.7030 
4.0000 ,84.0000 ,1.4000 ,5.0000 ,0.6000 ,0.2139 ,3.0338 ,0.3578 ,2.9071 ,1.0239 ,120.9460 
4.0000 ,84.0000 ,1.4000 ,5.0000 ,0.8000 ,0.2123 ,2.9548 ,0.3578 ,2.7653 ,0.8770 ,134.3300 
4.0000 ,84.0000 ,1.4000 ,5.0000 ,1.0000 ,0.2107 ,2.8778 ,0.3578 ,2.6475 ,0.8033 ,140.3934 
4.0000 ,84.0000 ,1.4000 ,5.0000 ,1.2000 ,0.2090 ,2.8029 ,0.3578 ,2.5439 ,0.7405 ,146.3461 
4.0000 ,84.0000 ,1.6000 ,5.0000 ,0.4000 ,0.1872 ,3.0338 ,0.3578 ,2.9286 ,1.0614 ,117.5355 
4.0000 ,84.0000 ,1.6000 ,5.0000 ,0.6000 ,0.1858 ,2.9548 ,0.3578 ,2.7644 ,0.8763 ,134.3885 
4.0000 ,84.0000 ,1.6000 ,5.0000 ,0.8000 ,0.1843 ,2.8778 ,0.3578 ,2.6336 ,0.7803 ,143.7748 
4.0000 ,84.0000 ,1.6000 ,5.0000 ,1.0000 ,0.1829 ,2.8029 ,0.3578 ,2.5276 ,0.7279 ,147.9152 
4.0000 ,84.0000 ,1.6000 ,5.0000 ,1.2000 ,0.1814 ,2.7298 ,0.3578 ,2.4330 ,0.6668 ,155.4443 
4.0000 ,84.0000 ,1.8000 ,5.0000 ,0.4000 ,0.1651 ,2.9548 ,0.3578 ,2.7902 ,1.0011 ,118.7345 
4.0000 ,84.0000 ,1.8000 ,5.0000 ,0.6000 ,0.1638 ,2.8778 ,0.3578 ,2.6341 ,0.8195 ,136.9314 
4.0000 ,84.0000 ,1.8000 ,5.0000 ,0.8000 ,0.1626 ,2.8029 ,0.3578 ,2.5164 ,0.7235 ,148.1612 
4.0000 ,84.0000 ,1.8000 ,5.0000 ,1.0000 ,0.1613 ,2.7298 ,0.3578 ,2.4131 ,0.6611 ,155.5020 
4.0000 ,84.0000 ,1.8000 ,5.0000 ,1.2000 ,0.1600 ,2.6587 ,0.3578 ,2.3267 ,0.6094 ,162.6559 
4.0000 ,84.0000 ,0.8000 ,25.0000 ,0.4000 ,0.3859 ,3.3716 ,0.3578 ,3.4395 ,1.4651 ,100.0108 
4.0000 ,84.0000 ,0.8000 ,25.0000 ,0.6000 ,0.3830 ,3.2837 ,0.3578 ,3.2229 ,1.2362 ,111.0607 
4.0000 ,84.0000 ,0.8000 ,25.0000 ,0.8000 ,0.3802 ,3.1982 ,0.3578 ,3.0556 ,1.0972 ,118.6385 
4.0000 ,84.0000 ,0.8000 ,25.0000 ,1.0000 ,0.3773 ,3.1149 ,0.3578 ,2.9211 ,0.9895 ,125.7618 
4.0000 ,84.0000 ,0.8000 ,25.0000 ,1.2000 ,0.3744 ,3.0338 ,0.3578 ,2.8023 ,0.9212 ,129.5876 
4.0000 ,84.0000 ,1.0000 ,25.0000 ,0.4000 ,0.3064 ,3.2837 ,0.3578 ,3.2541 ,1.2673 ,109.3806 
4.0000 ,84.0000 ,1.0000 ,25.0000 ,0.6000 ,0.3041 ,3.1982 ,0.3578 ,3.0558 ,1.0741 ,121.1924 
4.0000 ,84.0000 ,1.0000 ,25.0000 ,0.8000 ,0.3018 ,3.1149 ,0.3578 ,2.9072 ,0.9431 ,131.3156 
4.0000 ,84.0000 ,1.0000 ,25.0000 ,1.0000 ,0.2995 ,3.0338 ,0.3578 ,2.7814 ,0.8827 ,134.2312 
4.0000 ,84.0000 ,1.0000 ,25.0000 ,1.2000 ,0.2972 ,2.9548 ,0.3578 ,2.6704 ,0.8091 ,140.6066 
4.0000 ,84.0000 ,1.2000 ,25.0000 ,0.4000 ,0.2534 ,3.1982 ,0.3578 ,3.0733 ,1.1001 ,119.0111 
4.0000 ,84.0000 ,1.2000 ,25.0000 ,0.6000 ,0.2515 ,3.1149 ,0.3578 ,2.9030 ,0.9678 ,127.7775 
4.0000 ,84.0000 ,1.2000 ,25.0000 ,0.8000 ,0.2496 ,3.0338 ,0.3578 ,2.7684 ,0.8524 ,138.3630 
4.0000 ,84.0000 ,1.2000 ,25.0000 ,1.0000 ,0.2477 ,2.9548 ,0.3578 ,2.6521 ,0.7755 ,145.6826 
4.0000 ,84.0000 ,1.2000 ,25.0000 ,1.2000 ,0.2458 ,2.8778 ,0.3578 ,2.5470 ,0.7457 ,145.5107 
4.0000 ,84.0000 ,1.4000 ,25.0000 ,0.4000 ,0.2156 ,3.1149 ,0.3578 ,2.9286 ,1.0418 ,119.7488 
4.0000 ,84.0000 ,1.4000 ,25.0000 ,0.6000 ,0.2139 ,3.0338 ,0.3578 ,2.7633 ,0.8638 ,136.2814 
4.0000 ,84.0000 ,1.4000 ,25.0000 ,0.8000 ,0.2123 ,2.9548 ,0.3578 ,2.6395 ,0.7582 ,148.3042 
4.0000 ,84.0000 ,1.4000 ,25.0000 ,1.0000 ,0.2107 ,2.8778 ,0.3578 ,2.5281 ,0.7132 ,151.0122 
4.0000 ,84.0000 ,1.4000 ,25.0000 ,1.2000 ,0.2090 ,2.8029 ,0.3578 ,2.4354 ,0.6571 ,157.8891 
4.0000 ,84.0000 ,1.6000 ,25.0000 ,0.4000 ,0.1872 ,3.0338 ,0.3578 ,2.7700 ,0.9131 ,129.2313 
4.0000 ,84.0000 ,1.6000 ,25.0000 ,0.6000 ,0.1858 ,2.9548 ,0.3578 ,2.6355 ,0.7942 ,141.3733 
4.0000 ,84.0000 ,1.6000 ,25.0000 ,0.8000 ,0.1843 ,2.8778 ,0.3578 ,2.5173 ,0.7108 ,150.8709 
4.0000 ,84.0000 ,1.6000 ,25.0000 ,1.0000 ,0.1829 ,2.8029 ,0.3578 ,2.4177 ,0.6635 ,155.2244 
4.0000 ,84.0000 ,1.6000 ,25.0000 ,1.2000 ,0.1814 ,2.7298 ,0.3578 ,2.3285 ,0.6100 ,162.6058 
4.0000 ,84.0000 ,1.8000 ,25.0000 ,0.4000 ,0.1651 ,2.9548 ,0.3578 ,2.6488 ,0.8728 ,129.2794 
4.0000 ,84.0000 ,1.8000 ,25.0000 ,0.6000 ,0.1638 ,2.8778 ,0.3578 ,2.5137 ,0.7335 ,145.9884 
4.0000 ,84.0000 ,1.8000 ,25.0000 ,0.8000 ,0.1626 ,2.8029 ,0.3578 ,2.4056 ,0.6649 ,154.1268 
4.0000 ,84.0000 ,1.8000 ,25.0000 ,1.0000 ,0.1613 ,2.7298 ,0.3578 ,2.3131 ,0.5961 ,165.3149 
4.0000 ,84.0000 ,1.8000 ,25.0000 ,1.2000 ,0.1600 ,2.6587 ,0.3578 ,2.2308 ,0.5392 ,176.2523 
4.0000 ,84.0000 ,0.8000 ,45.0000 ,0.4000 ,0.3859 ,3.3716 ,0.3578 ,3.2620 ,1.3491 ,103.0027 
4.0000 ,84.0000 ,0.8000 ,45.0000 ,0.6000 ,0.3830 ,3.2837 ,0.3578 ,3.0533 ,1.0916 ,119.1573 
4.0000 ,84.0000 ,0.8000 ,45.0000 ,0.8000 ,0.3802 ,3.1982 ,0.3578 ,2.9035 ,0.9874 ,125.2717 
4.0000 ,84.0000 ,0.8000 ,45.0000 ,1.0000 ,0.3773 ,3.1149 ,0.3578 ,2.7783 ,0.9169 ,129.0864 
4.0000 ,84.0000 ,0.8000 ,45.0000 ,1.2000 ,0.3744 ,3.0338 ,0.3578 ,2.6665 ,0.8419 ,134.9250 
4.0000 ,84.0000 ,1.0000 ,45.0000 ,0.4000 ,0.3064 ,3.2837 ,0.3578 ,3.0714 ,1.1481 ,113.9664 
4.0000 ,84.0000 ,1.0000 ,45.0000 ,0.6000 ,0.3041 ,3.1982 ,0.3578 ,2.8998 ,0.9737 ,126.8712 
4.0000 ,84.0000 ,1.0000 ,45.0000 ,0.8000 ,0.3018 ,3.1149 ,0.3578 ,2.7621 ,0.8592 ,136.9555 
4.0000 ,84.0000 ,1.0000 ,45.0000 ,1.0000 ,0.2995 ,3.0338 ,0.3578 ,2.6468 ,0.8028 ,140.4460 
4.0000 ,84.0000 ,1.0000 ,45.0000 ,1.2000 ,0.2972 ,2.9548 ,0.3578 ,2.5437 ,0.7406 ,146.3150 
4.0000 ,84.0000 ,1.2000 ,45.0000 ,0.4000 ,0.2534 ,3.1982 ,0.3578 ,2.9202 ,1.0155 ,122.5007 
4.0000 ,84.0000 ,1.2000 ,45.0000 ,0.6000 ,0.2515 ,3.1149 ,0.3578 ,2.7572 ,0.8634 ,136.0340 
4.0000 ,84.0000 ,1.2000 ,45.0000 ,0.8000 ,0.2496 ,3.0338 ,0.3578 ,2.6306 ,0.7746 ,144.6664 
4.0000 ,84.0000 ,1.2000 ,45.0000 ,1.0000 ,0.2477 ,2.9548 ,0.3578 ,2.5225 ,0.7120 ,150.9195 
4.0000 ,84.0000 ,1.2000 ,45.0000 ,1.2000 ,0.2458 ,2.8778 ,0.3578 ,2.4290 ,0.6603 ,156.7200 
4.0000 ,84.0000 ,1.4000 ,45.0000 ,0.4000 ,0.2156 ,3.1149 ,0.3578 ,2.7795 ,0.9470 ,125.0363 
4.0000 ,84.0000 ,1.4000 ,45.0000 ,0.6000 ,0.2139 ,3.0338 ,0.3578 ,2.6246 ,0.7992 ,139.9005 
4.0000 ,84.0000 ,1.4000 ,45.0000 ,0.8000 ,0.2123 ,2.9548 ,0.3578 ,2.5095 ,0.7010 ,152.5039 
4.0000 ,84.0000 ,1.4000 ,45.0000 ,1.0000 ,0.2107 ,2.8778 ,0.3578 ,2.4069 ,0.6421 ,159.6864 
4.0000 ,84.0000 ,1.4000 ,45.0000 ,1.2000 ,0.2090 ,2.8029 ,0.3578 ,2.3211 ,0.5949 ,166.2077 
4.0000 ,84.0000 ,1.6000 ,45.0000 ,0.4000 ,0.1872 ,3.0338 ,0.3578 ,2.6434 ,0.8614 ,130.7334 
4.0000 ,84.0000 ,1.6000 ,45.0000 ,0.6000 ,0.1858 ,2.9548 ,0.3578 ,2.5048 ,0.7227 ,147.6527 
4.0000 ,84.0000 ,1.6000 ,45.0000 ,0.8000 ,0.1843 ,2.8778 ,0.3578 ,2.3940 ,0.6390 ,159.5920 
4.0000 ,84.0000 ,1.6000 ,45.0000 ,1.0000 ,0.1829 ,2.8029 ,0.3578 ,2.3042 ,0.5996 ,163.7075 
4.0000 ,84.0000 ,1.6000 ,45.0000 ,1.2000 ,0.1814 ,2.7298 ,0.3578 ,2.2205 ,0.5507 ,171.7603 
4.0000 ,84.0000 ,1.8000 ,45.0000 ,0.4000 ,0.1651 ,2.9548 ,0.3578 ,2.5198 ,0.7934 ,135.2939 
4.0000 ,84.0000 ,1.8000 ,45.0000 ,0.6000 ,0.1638 ,2.8778 ,0.3578 ,2.3910 ,0.6669 ,152.7311 
4.0000 ,84.0000 ,1.8000 ,45.0000 ,0.8000 ,0.1626 ,2.8029 ,0.3578 ,2.2895 ,0.5971 ,163.3490 
4.0000 ,84.0000 ,1.8000 ,45.0000 ,1.0000 ,0.1613 ,2.7298 ,0.3578 ,2.2040 ,0.5458 ,172.0257 
4.0000 ,84.0000 ,1.8000 ,45.0000 ,1.2000 ,0.1600 ,2.6587 ,0.3578 ,2.1290 ,0.4938 ,183.6591 
4.0000 ,84.0000 ,0.8000 ,65.0000 ,0.4000 ,0.3859 ,3.3716 ,0.3578 ,3.0828 ,1.2549 ,104.6553 
4.0000 ,84.0000 ,0.8000 ,65.0000 ,0.6000 ,0.3830 ,3.2837 ,0.3578 ,2.9104 ,1.0942 ,113.3070 
4.0000 ,84.0000 ,0.8000 ,65.0000 ,0.8000 ,0.3802 ,3.1982 ,0.3578 ,2.7599 ,0.9434 ,124.6271 
4.0000 ,84.0000 ,0.8000 ,65.0000 ,1.0000 ,0.3773 ,3.1149 ,0.3578 ,2.6398 ,0.8487 ,132.5022 
4.0000 ,84.0000 ,0.8000 ,65.0000 ,1.2000 ,0.3744 ,3.0338 ,0.3578 ,2.5374 ,0.8081 ,133.7673 
4.0000 ,84.0000 ,1.0000 ,65.0000 ,0.4000 ,0.3064 ,3.2837 ,0.3578 ,2.9227 ,1.0814 ,115.1374 
4.0000 ,84.0000 ,1.0000 ,65.0000 ,0.6000 ,0.3041 ,3.1982 ,0.3578 ,2.7583 ,0.9276 ,126.6795 
4.0000 ,84.0000 ,1.0000 ,65.0000 ,0.8000 ,0.3018 ,3.1149 ,0.3578 ,2.6248 ,0.8021 ,139.4080 
4.0000 ,84.0000 ,1.0000 ,65.0000 ,1.0000 ,0.2995 ,3.0338 ,0.3578 ,2.5165 ,0.7662 ,139.9062 
4.0000 ,84.0000 ,1.0000 ,65.0000 ,1.2000 ,0.2972 ,2.9548 ,0.3578 ,2.4234 ,0.7646 ,135.0235 
4.0000 ,84.0000 ,1.2000 ,65.0000 ,0.4000 ,0.2534 ,3.1982 ,0.3578 ,2.7629 ,0.9972 ,118.0338 
4.0000 ,84.0000 ,1.2000 ,65.0000 ,0.6000 ,0.2515 ,3.1149 ,0.3578 ,2.6222 ,0.8197 ,136.2725 
4.0000 ,84.0000 ,1.2000 ,65.0000 ,0.8000 ,0.2496 ,3.0338 ,0.3578 ,2.4966 ,0.7407 ,143.5811 
4.0000 ,84.0000 ,1.2000 ,65.0000 ,1.0000 ,0.2477 ,2.9548 ,0.3578 ,2.4008 ,0.6904 ,148.1363 
4.0000 ,84.0000 ,1.2000 ,65.0000 ,1.2000 ,0.2458 ,2.8778 ,0.3578 ,2.3119 ,0.6325 ,155.7241 
4.0000 ,84.0000 ,1.4000 ,65.0000 ,0.4000 ,0.2156 ,3.1149 ,0.3578 ,2.6383 ,0.8923 ,125.9552 
4.0000 ,84.0000 ,1.4000 ,65.0000 ,0.6000 ,0.2139 ,3.0338 ,0.3578 ,2.4981 ,0.7555 ,140.8602 
4.0000 ,84.0000 ,1.4000 ,65.0000 ,0.8000 ,0.2123 ,2.9548 ,0.3578 ,2.3873 ,0.6504 ,156.3626 
4.0000 ,84.0000 ,1.4000 ,65.0000 ,1.0000 ,0.2107 ,2.8778 ,0.3578 ,2.2968 ,0.6057 ,161.5403 
